Time,Pd*L0,Pd*L1,Pd*L2,Pd*L3,CO*Top,CO*Bridge,CO*Hollow,CO*Total
0.0,32,0,0,0,0,0,0,0
9.003586108352876e-06,32,0,0,0,0,0,0,0
3.872585317575264e-05,32,0,0,0,0,0,0,0
6.286961729557594e-05,32,0,0,0,0,0,0,0
8.9124728621023e-05,32,0,0,0,0,0,0,0
0.00011611524877965224,32,0,0,0,0,0,0,0
0.00014115623528600127,32,0,0,0,0,0,0,0
0.00016750369757956727,32,0,0,0,0,0,0,0
0.00019413836526778743,32,0,0,0,0,0,0,0
0.00022394946479208425,32,0,0,0,0,0,0,0
0.0002557982855280955,32,0,0,0,0,0,0,0
0.00028070696597202376,32,0,0,0,0,0,0,0
0.0003046853912809936,32,0,0,0,0,0,0,0
0.00033251722588224905,32,0,0,0,0,0,0,0
0.0003611188714136845,32,0,0,0,0,0,0,0
0.0003837101259153655,32,0,0,0,0,0,0,0
0.00041651123160679234,32,0,0,0,0,0,0,0
0.00044202717103648044,32,0,0,0,0,0,0,0
0.00046660411877263454,32,0,0,0,0,0,0,0
0.0004925344024126104,32,0,0,0,0,0,0,0
0.0005137317708263367,32,0,0,0,0,0,0,0
0.0005382927251638439,32,0,0,0,0,0,0,0
0.0005656983098729138,32,0,0,0,0,0,0,0
0.0005992882206380981,32,0,0,0,0,0,0,0
0.0006265838211938156,32,0,0,0,0,0,0,0
0.0006562303241459684,32,0,0,0,0,0,0,0
0.0006835967054628831,32,0,0,0,0,0,0,0
0.0007151252471723636,32,0,0,0,0,0,0,0
0.0007395125616228474,32,0,0,0,0,0,0,0
0.0007682029592589213,32,0,0,0,0,0,0,0
0.0007975311886265427,32,0,0,0,0,0,0,0
0.0008224034799016127,32,0,0,0,0,0,0,0
0.0008520994172099164,32,0,0,0,0,0,0,0
0.0008826266920672658,32,0,0,0,0,0,0,0
0.0009126710244537104,32,0,0,0,0,0,0,0
0.0009369839105097845,32,0,0,0,0,0,0,0
0.0009634270577899168,32,0,0,0,0,0,0,0
0.0009892811239726356,32,0,0,0,0,0,0,0
0.0010156494119247402,32,0,0,0,0,0,0,0
0.0010472719334517885,32,0,0,0,0,0,0,0
0.0010767440553953295,32,0,0,0,0,0,0,0
0.0011009573906208083,32,0,0,0,0,0,0,0
0.001123304986607066,32,0,0,0,0,0,0,0
0.0011500307884927672,32,0,0,0,0,0,0,0
0.001172783372585211,32,0,0,0,0,0,0,0
0.0012004616695960426,32,0,0,0,0,0,0,0
0.0012235646722440771,32,0,0,0,0,0,0,0
0.0012541179517368223,32,0,0,0,0,0,0,0
0.0012853025571879703,32,0,0,0,0,0,0,0
0.0013190680805131062,32,0,0,0,0,0,0,0
0.0013506790358587758,32,0,0,0,0,0,0,0
0.001375899509251906,32,0,0,0,0,0,0,0
0.0014049607492253322,32,0,0,0,0,0,0,0
0.0014360317277771133,32,0,0,0,0,0,0,0
0.0014597405686624177,32,0,0,0,0,0,0,0
0.0014984115533993613,32,0,0,0,0,0,0,0
0.0015280746995952742,32,0,0,0,0,0,0,0
0.0015612410664741063,32,0,0,0,0,0,0,0
